coin,opening_candle_date,probability,previous_close_price,close_price,close_direction,last_monitor_date,potential_profit_%
IOTX/USDT,2024-07-23 12:00:00,0.87,0.04661,0.04639,0,2024-07-23 16:00:43,-0.47
SOL/USDT,2024-07-23 12:00:00,0.73,175.62,176.49,1,2024-07-23 16:00:43,0.5
MDT/USDT,2024-07-23 12:00:00,0.74,0.04411,0.04359,0,2024-07-23 16:00:43,-1.18
SC/USDT,2024-07-23 12:00:00,0.71,0.005212,0.005254,1,2024-07-23 16:00:43,0.81
BLZ/USDT,2024-07-23 12:00:00,0.84,0.1786,0.1759,0,2024-07-23 16:00:43,-1.51
KMD/USDT,2024-07-23 12:00:00,0.71,0.2847,0.2829,0,2024-07-23 16:00:43,-0.63
SAND/USDT,2024-07-23 12:00:00,0.74,0.3297,0.3268,0,2024-07-23 16:00:43,-0.88
DOT/USDT,2024-07-23 12:00:00,0.71,6.051,5.948,0,2024-07-23 16:00:43,-1.7
KSM/USDT,2024-07-23 12:00:00,0.86,21.96,21.69,0,2024-07-23 16:00:43,-1.23
EGLD/USDT,2024-07-23 12:00:00,0.78,35.39,34.92,0,2024-07-23 16:00:43,-1.33
WING/USDT,2024-07-23 12:00:00,0.81,5.18,5.07,0,2024-07-23 16:00:43,-2.12
UNI/USDT,2024-07-23 12:00:00,0.73,7.926,7.845,0,2024-07-23 16:00:43,-1.02
FLM/USDT,2024-07-23 12:00:00,0.76,0.0706,0.07,0,2024-07-23 16:00:43,-0.85
AXS/USDT,2024-07-23 12:00:00,0.8,6.12,6.059,0,2024-07-23 16:00:43,-1.0
SKL/USDT,2024-07-23 12:00:00,0.74,0.04967,0.04926,0,2024-07-23 16:00:43,-0.83
1INCH/USDT,2024-07-23 12:00:00,0.72,0.416,0.4106,0,2024-07-23 16:00:43,-1.3
RIF/USDT,2024-07-23 12:00:00,0.72,0.0865,0.0847,0,2024-07-23 16:00:43,-2.08
TRU/USDT,2024-07-23 12:00:00,0.71,0.1225,0.1216,0,2024-07-23 16:00:43,-0.73
CAKE/USDT,2024-07-23 12:00:00,0.7,2.016,1.999,0,2024-07-23 16:00:43,-0.84
FIS/USDT,2024-07-23 12:00:00,0.74,0.371,0.3661,0,2024-07-23 16:00:43,-1.32
POND/USDT,2024-07-23 12:00:00,0.91,0.01847,0.01829,0,2024-07-23 16:00:43,-0.97
TKO/USDT,2024-07-23 12:00:00,0.88,0.311,0.3073,0,2024-07-23 16:00:43,-1.19
ICP/USDT,2024-07-23 12:00:00,0.71,9.891,9.758,0,2024-07-23 16:00:43,-1.34
ERN/USDT,2024-07-23 12:00:00,0.84,2.368,2.308,0,2024-07-23 16:00:43,-2.53
FARM/USDT,2024-07-23 12:00:00,0.81,48.41,47.3,0,2024-07-23 16:00:43,-2.29
ALPACA/USDT,2024-07-23 12:00:00,0.77,0.1284,0.1263,0,2024-07-23 16:00:43,-1.64
QUICK/USDT,2024-07-23 12:00:00,0.77,0.04193,0.04096,0,2024-07-23 16:00:43,-2.31
REQ/USDT,2024-07-23 12:00:00,0.76,0.112,0.1104,0,2024-07-23 16:00:43,-1.43
GHST/USDT,2024-07-23 12:00:00,0.7,1.075,1.063,0,2024-07-23 16:00:43,-1.12
VIDT/USDT,2024-07-23 12:00:00,0.78,0.02151,0.02114,0,2024-07-23 16:00:43,-1.72
GALA/USDT,2024-07-23 12:00:00,0.73,0.02438,0.02431,0,2024-07-23 16:00:43,-0.29
ILV/USDT,2024-07-23 12:00:00,0.74,71.84,69.45,0,2024-07-23 16:00:43,-3.33
YGG/USDT,2024-07-23 12:00:00,0.72,0.5013,0.4952,0,2024-07-23 16:00:43,-1.22
DF/USDT,2024-07-23 12:00:00,0.82,0.0338,0.03324,0,2024-07-23 16:00:43,-1.66
AGLD/USDT,2024-07-23 12:00:00,0.88,0.968,0.952,0,2024-07-23 16:00:43,-1.65
MOVR/USDT,2024-07-23 12:00:00,0.77,11.236,10.962,0,2024-07-23 16:00:43,-2.44
KP3R/USDT,2024-07-23 12:00:00,0.71,56.77,56.24,0,2024-07-23 16:00:43,-0.93
PORTO/USDT,2024-07-23 12:00:00,0.86,1.496,1.484,0,2024-07-23 16:00:43,-0.8
ACE/USDT,2024-07-23 16:00:00,0.71,3.037,2.932,0,2024-07-23 20:01:17,-3.46
PORTAL/USDT,2024-07-23 16:00:00,0.8,0.4113,0.4009,0,2024-07-23 20:01:17,-2.53
TNSR/USDT,2024-07-23 16:00:00,0.91,0.5048,0.4865,0,2024-07-23 20:01:17,-3.63
TAO/USDT,2024-07-23 16:00:00,0.74,309.5,305.9,0,2024-07-23 20:01:17,-1.16
OMNI/USDT,2024-07-23 16:00:00,0.79,12.75,12.5,0,2024-07-23 20:01:17,-1.96
NOT/USDT,2024-07-23 16:00:00,0.76,0.01423,0.01391,0,2024-07-23 20:01:17,-2.25
FTM/USDT,2024-07-23 16:00:00,0.74,0.4996,0.4909,0,2024-07-23 20:01:17,-1.74
RUNE/USDT,2024-07-23 16:00:00,0.72,4.681,4.643,0,2024-07-23 20:01:17,-0.81
CAKE/USDT,2024-07-23 16:00:00,0.76,1.999,1.981,0,2024-07-23 20:01:17,-0.9
POND/USDT,2024-07-23 16:00:00,0.73,0.01829,0.01818,0,2024-07-23 20:01:17,-0.6
LOKA/USDT,2024-07-23 16:00:00,0.73,0.1923,0.1878,0,2024-07-23 20:01:17,-2.34
MINA/USDT,2024-07-23 20:00:00,0.74,0.5341,0.5203,0,2024-07-24 00:00:36,-2.58
GMX/USDT,2024-07-23 20:00:00,0.85,31.53,31.44,0,2024-07-24 00:00:36,-0.29
BTC/USDT,2024-07-23 20:00:00,0.75,65536.01,65936.01,1,2024-07-24 00:00:36,0.61
QTUM/USDT,2024-07-23 20:00:00,0.9,2.617,2.603,0,2024-07-24 00:00:36,-0.53
ONT/USDT,2024-07-23 20:00:00,0.71,0.2017,0.2009,0,2024-07-24 00:00:36,-0.4
CELR/USDT,2024-07-23 20:00:00,0.87,0.01398,0.01379,0,2024-07-24 00:00:36,-1.36
SOL/USDT,2024-07-23 20:00:00,0.77,171.98,173.03,1,2024-07-24 00:00:36,0.61
AVAX/USDT,2024-07-23 20:00:00,0.97,29.88,29.82,0,2024-07-24 00:00:36,-0.2
GRT/USDT,2024-07-23 20:00:00,0.71,0.1992,0.1985,0,2024-07-24 00:00:36,-0.35
MAV/USDT,2024-07-24 00:00:00,0.79,0.2036,0.2047,1,2024-07-24 04:00:12,0.54
BB/USDT,2024-07-24 00:00:00,0.75,0.3955,0.4031,1,2024-07-24 04:00:12,1.92
ICX/USDT,2024-07-24 00:00:00,0.81,0.1562,0.1579,1,2024-07-24 04:00:12,1.09
IOST/USDT,2024-07-24 00:00:00,0.71,0.00602,0.00601,0,2024-07-24 04:00:12,-0.17
CELR/USDT,2024-07-24 00:00:00,0.75,0.01379,0.01381,1,2024-07-24 04:00:12,0.15
DASH/USDT,2024-07-24 00:00:00,0.77,26.54,26.67,1,2024-07-24 04:00:12,0.49
SNX/USDT,2024-07-24 00:00:00,0.76,1.769,1.773,1,2024-07-24 04:00:12,0.23
KSM/USDT,2024-07-24 00:00:00,0.86,21.13,21.23,1,2024-07-24 04:00:12,0.47
OXT/USDT,2024-07-24 00:00:00,0.74,0.0785,0.0817,1,2024-07-24 04:00:12,4.08
AVAX/USDT,2024-07-24 00:00:00,0.76,29.82,28.98,0,2024-07-24 04:00:12,-2.82
XVS/USDT,2024-07-24 00:00:00,0.74,7.09,7.13,1,2024-07-24 04:00:12,0.56
OG/USDT,2024-07-24 00:00:00,0.77,3.106,3.109,0,2024-07-24 04:00:12,0.1
DEGO/USDT,2024-07-24 00:00:00,0.75,1.557,1.556,0,2024-07-24 04:00:12,-0.06
TKO/USDT,2024-07-24 00:00:00,0.7,0.2976,0.2981,1,2024-07-24 04:00:12,0.17
RARE/USDT,2024-07-24 00:00:00,0.9,0.0843,0.0855,1,2024-07-24 04:00:12,1.42
ADX/USDT,2024-07-24 00:00:00,0.81,0.1672,0.1654,0,2024-07-24 04:00:12,-1.08
BICO/USDT,2024-07-24 00:00:00,0.78,0.3106,0.313,1,2024-07-24 04:00:12,0.77
UFT/USDT,2024-07-24 00:00:00,0.91,0.2606,0.259,0,2024-07-24 04:00:12,-0.61
TKO/USDT,2024-07-24 04:00:00,0.78,0.2981,0.3005,1,2024-07-24 08:00:27,0.81
DF/USDT,2024-07-24 04:00:00,0.81,0.0326,0.0329,1,2024-07-24 08:00:27,0.92
UFT/USDT,2024-07-24 04:00:00,0.88,0.259,0.2611,1,2024-07-24 08:00:27,0.81
KSM/USDT,2024-07-24 04:00:00,0.76,21.23,21.36,1,2024-07-24 08:00:27,0.61
WING/USDT,2024-07-24 04:00:00,0.7,4.81,4.88,1,2024-07-24 08:00:27,1.46
AVAX/USDT,2024-07-24 04:00:00,0.79,28.98,29.27,1,2024-07-24 08:00:27,1.0
LIT/USDT,2024-07-24 04:00:00,0.77,0.718,0.709,0,2024-07-24 08:00:27,-1.25
PEPE/USDT,2024-07-24 08:00:00,0.71,1.22e-05,1.256e-05,1,2024-07-24 12:01:15,2.95
ARKM/USDT,2024-07-24 08:00:00,0.7,1.436,1.437,1,2024-07-24 12:01:15,0.07
NFP/USDT,2024-07-24 08:00:00,0.73,0.2865,0.2918,1,2024-07-24 12:01:15,1.85
FTM/USDT,2024-07-24 08:00:00,0.75,0.4923,0.496,1,2024-07-24 12:01:15,0.75
SUSHI/USDT,2024-07-24 08:00:00,0.81,0.7,0.7,0,2024-07-24 12:01:15,0.0
UNI/USDT,2024-07-24 08:00:00,0.94,7.609,7.669,1,2024-07-24 12:01:15,0.79
ROSE/USDT,2024-07-24 08:00:00,0.7,0.08976,0.09135,1,2024-07-24 12:01:15,1.77
1INCH/USDT,2024-07-24 08:00:00,0.71,0.396,0.3959,0,2024-07-24 12:01:15,-0.03
CELO/USDT,2024-07-24 08:00:00,0.85,0.5745,0.5797,1,2024-07-24 12:01:15,0.91
ACM/USDT,2024-07-24 08:00:00,0.77,1.616,1.631,1,2024-07-24 12:01:15,0.93
FIS/USDT,2024-07-24 08:00:00,0.72,0.3686,0.3679,0,2024-07-24 12:01:15,-0.19
REQ/USDT,2024-07-24 08:00:00,0.72,0.1083,0.1076,0,2024-07-24 12:01:15,-0.65
IDEX/USDT,2024-07-24 08:00:00,0.91,0.04052,0.04068,1,2024-07-24 12:01:15,0.39
AGLD/USDT,2024-07-24 08:00:00,0.71,0.944,0.949,1,2024-07-24 12:01:15,0.53
CHESS/USDT,2024-07-24 08:00:00,0.81,0.133,0.1353,1,2024-07-24 12:01:15,1.73
PEOPLE/USDT,2024-07-24 08:00:00,0.83,0.0789,0.0789,0,2024-07-24 12:01:15,0.0
KNC/USDT,2024-07-24 12:00:00,0.72,0.5419,0.5422,0,2024-07-24 16:00:05,0.06
RUNE/USDT,2024-07-24 12:00:00,0.71,4.694,4.72,1,2024-07-24 16:00:05,0.55
UNI/USDT,2024-07-24 12:00:00,0.77,7.669,7.547,0,2024-07-24 16:00:05,-1.59
ALPHA/USDT,2024-07-24 12:00:00,0.75,0.0728,0.072,0,2024-07-24 16:00:05,-1.1
CELO/USDT,2024-07-24 12:00:00,0.75,0.5797,0.5783,0,2024-07-24 16:00:05,-0.24
ALPACA/USDT,2024-07-24 12:00:00,0.84,0.1222,0.1209,0,2024-07-24 16:00:05,-1.06
IDEX/USDT,2024-07-24 12:00:00,0.79,0.04068,0.04052,0,2024-07-24 16:00:05,-0.39
KP3R/USDT,2024-07-24 12:00:00,0.7,56.28,55.32,0,2024-07-24 16:00:05,-1.71
VOXEL/USDT,2024-07-24 12:00:00,0.73,0.1509,0.148,0,2024-07-24 16:00:05,-1.92
APT/USDT,2024-07-24 12:00:00,0.71,7.08,7.0,0,2024-07-24 16:00:05,-1.13
SEI/USDT,2024-07-24 12:00:00,0.75,0.3765,0.3665,0,2024-07-24 16:00:05,-2.66
CYBER/USDT,2024-07-24 12:00:00,0.75,4.353,4.295,0,2024-07-24 16:00:05,-1.33
WAN/USDT,2024-07-24 16:00:00,0.7,0.1833,0.1816,0,2024-07-24 20:01:12,-0.93
CHZ/USDT,2024-07-24 16:00:00,0.73,0.0702,0.0698,0,2024-07-24 20:01:12,-0.57
REN/USDT,2024-07-24 16:00:00,0.8,0.04947,0.04871,0,2024-07-24 20:01:12,-1.54
MDT/USDT,2024-07-24 16:00:00,0.74,0.04291,0.04235,0,2024-07-24 20:01:12,-1.31
MKR/USDT,2024-07-24 16:00:00,0.74,2696.0,2664.0,0,2024-07-24 20:01:12,-1.19
BLZ/USDT,2024-07-24 16:00:00,0.74,0.1746,0.1733,0,2024-07-24 20:01:12,-0.74
KSM/USDT,2024-07-24 16:00:00,0.8,21.1,21.01,0,2024-07-24 20:01:12,-0.43
DIA/USDT,2024-07-24 16:00:00,0.75,0.3702,0.3686,0,2024-07-24 20:01:12,-0.43
FIO/USDT,2024-07-24 16:00:00,0.7,0.02323,0.02289,0,2024-07-24 20:01:12,-1.46
AUDIO/USDT,2024-07-24 16:00:00,0.75,0.144,0.1411,0,2024-07-24 20:01:12,-2.01
OG/USDT,2024-07-24 16:00:00,0.77,3.118,3.121,1,2024-07-24 20:01:12,0.1
POND/USDT,2024-07-24 16:00:00,0.71,0.01681,0.01662,0,2024-07-24 20:01:12,-1.13
ICP/USDT,2024-07-24 16:00:00,0.74,9.806,9.704,0,2024-07-24 20:01:12,-1.04
XVG/USDT,2024-07-24 16:00:00,0.7,0.004367,0.004286,0,2024-07-24 20:01:12,-1.85
DF/USDT,2024-07-24 16:00:00,0.73,0.03293,0.03269,0,2024-07-24 20:01:12,-0.73
RARE/USDT,2024-07-24 16:00:00,0.85,0.0853,0.085,0,2024-07-24 20:01:12,-0.35
LAZIO/USDT,2024-07-24 16:00:00,0.82,1.435,1.419,0,2024-07-24 20:01:12,-1.11
CITY/USDT,2024-07-24 16:00:00,0.75,2.154,2.139,0,2024-07-24 20:01:12,-0.7
PORTO/USDT,2024-07-24 16:00:00,0.78,1.481,1.458,0,2024-07-24 20:01:12,-1.55
VOXEL/USDT,2024-07-24 16:00:00,0.82,0.148,0.1442,0,2024-07-24 20:01:12,-2.57
ALPINE/USDT,2024-07-24 16:00:00,0.8,1.297,1.287,0,2024-07-24 20:01:12,-0.77
QKC/USDT,2024-07-24 16:00:00,0.72,0.007933,0.007861,0,2024-07-24 20:01:12,-0.91
UFT/USDT,2024-07-24 16:00:00,0.73,0.2606,0.2575,0,2024-07-24 20:01:12,-1.19
LOOM/USDT,2024-07-24 16:00:00,0.75,0.06295,0.06226,0,2024-07-24 20:01:12,-1.1
OMNI/USDT,2024-07-24 16:00:00,0.79,12.42,12.22,0,2024-07-24 20:01:12,-1.61
XLM/USDT,2024-07-24 16:00:00,0.81,0.1042,0.1036,0,2024-07-24 20:01:12,-0.58
IOST/USDT,2024-07-24 16:00:00,0.71,0.00611,0.00607,0,2024-07-24 20:01:12,-0.65
XLM/USDT,2024-07-24 20:00:00,0.71,0.1036,0.103,0,2024-07-25 00:01:21,-0.58
HOT/USDT,2024-07-24 20:00:00,0.75,0.001702,0.001661,0,2024-07-25 00:01:21,-2.41
CELR/USDT,2024-07-24 20:00:00,0.72,0.01379,0.01355,0,2024-07-25 00:01:21,-1.74
DENT/USDT,2024-07-24 20:00:00,0.84,0.000946,0.000923,0,2024-07-25 00:01:21,-2.43
LRC/USDT,2024-07-24 20:00:00,0.74,0.1562,0.1537,0,2024-07-25 00:01:21,-1.6
COMP/USDT,2024-07-24 20:00:00,0.7,49.16,48.8,0,2024-07-25 00:01:21,-0.73
IRIS/USDT,2024-07-24 20:00:00,0.77,0.01302,0.01277,0,2024-07-25 00:01:21,-1.92
NMR/USDT,2024-07-24 20:00:00,0.73,13.82,13.59,0,2024-07-25 00:01:21,-1.66
DIA/USDT,2024-07-24 20:00:00,0.7,0.3686,0.3667,0,2024-07-25 00:01:21,-0.52
UMA/USDT,2024-07-24 20:00:00,0.71,2.244,2.186,0,2024-07-25 00:01:21,-2.58
WING/USDT,2024-07-24 20:00:00,0.93,4.82,4.7,0,2024-07-25 00:01:21,-2.49
UNI/USDT,2024-07-24 20:00:00,0.76,7.469,7.424,0,2024-07-25 00:01:21,-0.6
BADGER/USDT,2024-07-24 20:00:00,0.83,3.155,3.099,0,2024-07-25 00:01:21,-1.77
TKO/USDT,2024-07-24 20:00:00,0.78,0.2982,0.2929,0,2024-07-25 00:01:21,-1.78
BURGER/USDT,2024-07-24 20:00:00,0.75,0.3902,0.3826,0,2024-07-25 00:01:21,-1.95
MASK/USDT,2024-07-24 20:00:00,0.76,2.332,2.291,0,2024-07-25 00:01:21,-1.76
MINA/USDT,2024-07-24 20:00:00,0.77,0.5195,0.5104,0,2024-07-25 00:01:21,-1.75
DYDX/USDT,2024-07-24 20:00:00,0.71,1.314,1.295,0,2024-07-25 00:01:21,-1.45
RARE/USDT,2024-07-24 20:00:00,0.85,0.085,0.0832,0,2024-07-25 00:01:21,-2.12
ADX/USDT,2024-07-24 20:00:00,0.73,0.1633,0.1611,0,2024-07-25 00:01:21,-1.35
CITY/USDT,2024-07-24 20:00:00,0.74,2.139,2.117,0,2024-07-25 00:01:21,-1.03
IMX/USDT,2024-07-24 20:00:00,0.77,1.512,1.482,0,2024-07-25 00:01:21,-1.98
LOKA/USDT,2024-07-24 20:00:00,0.7,0.1804,0.1771,0,2024-07-25 00:01:21,-1.83
API3/USDT,2024-07-24 20:00:00,0.74,1.879,1.86,0,2024-07-25 00:01:21,-1.01
WOO/USDT,2024-07-24 20:00:00,0.77,0.1978,0.1956,0,2024-07-25 00:01:21,-1.11
ALPINE/USDT,2024-07-24 20:00:00,0.73,1.287,1.263,0,2024-07-25 00:01:21,-1.86
OSMO/USDT,2024-07-24 20:00:00,0.84,0.492,0.4819,0,2024-07-25 00:01:21,-2.05
VIB/USDT,2024-07-24 20:00:00,0.72,0.07108,0.07042,0,2024-07-25 00:01:21,-0.93
UFT/USDT,2024-07-24 20:00:00,0.77,0.2575,0.2472,0,2024-07-25 00:01:21,-4.0
RARE/USDT,2024-07-25 00:00:00,0.94,0.0832,0.0799,0,2024-07-25 04:00:27,-3.97
LOKA/USDT,2024-07-25 00:00:00,0.73,0.1771,0.1711,0,2024-07-25 04:00:27,-3.39
TRX/USDT,2024-07-25 00:00:00,0.77,0.1343,0.1341,0,2024-07-25 04:00:27,-0.15
DGB/USDT,2024-07-25 00:00:00,0.74,0.00726,0.00712,0,2024-07-25 04:00:27,-1.93
GNS/USDT,2024-07-25 04:00:00,0.93,3.161,3.192,1,2024-07-25 08:01:05,0.98
ARB/USDT,2024-07-25 04:00:00,0.72,0.7003,0.7038,1,2024-07-25 08:01:05,0.5
REZ/USDT,2024-07-25 04:00:00,0.71,0.0623,0.0629,1,2024-07-25 08:01:05,0.96
XRP/USDT,2024-07-25 04:00:00,0.74,0.6059,0.6092,1,2024-07-25 08:01:05,0.54
UNI/USDT,2024-07-25 04:00:00,0.79,7.186,7.174,0,2024-07-25 08:01:05,-0.17
ROSE/USDT,2024-07-25 04:00:00,0.71,0.08563,0.08592,1,2024-07-25 08:01:05,0.34
1INCH/USDT,2024-07-25 04:00:00,0.74,0.369,0.3677,0,2024-07-25 08:01:05,-0.35
BAR/USDT,2024-07-25 08:00:00,0.71,1.832,1.838,1,2024-07-25 12:01:59,0.33
AR/USDT,2024-07-25 08:00:00,0.76,29.47,29.33,0,2024-07-25 12:01:59,-0.48
FIDA/USDT,2024-07-25 08:00:00,0.78,0.246,0.247,1,2024-07-25 12:01:59,0.41
KDA/USDT,2024-07-25 08:00:00,0.72,0.569,0.562,0,2024-07-25 12:01:59,-1.23
GMX/USDT,2024-07-25 08:00:00,0.73,28.84,28.5,0,2024-07-25 12:01:59,-1.18
SAGA/USDT,2024-07-25 08:00:00,0.72,1.3049,1.2882,0,2024-07-25 12:01:59,-1.28
ZK/USDT,2024-07-25 08:00:00,0.76,0.1575,0.1573,0,2024-07-25 12:01:59,-0.13
DASH/USDT,2024-07-25 08:00:00,0.73,25.61,25.21,0,2024-07-25 12:01:59,-1.56
AR/USDT,2024-07-25 12:00:00,0.85,29.33,29.43,1,2024-07-25 16:00:40,0.34
RAY/USDT,2024-07-25 12:00:00,0.81,2.177,2.201,1,2024-07-25 16:00:40,1.1
POLYX/USDT,2024-07-25 12:00:00,0.81,0.2468,0.2523,1,2024-07-25 16:00:40,2.23
HOOK/USDT,2024-07-25 12:00:00,0.81,0.4971,0.5008,1,2024-07-25 16:00:40,0.74
GLM/USDT,2024-07-25 12:00:00,0.76,0.3227,0.3213,0,2024-07-25 16:00:40,-0.43
QKC/USDT,2024-07-25 12:00:00,0.77,0.007499,0.007522,1,2024-07-25 16:00:40,0.31
NFP/USDT,2024-07-25 12:00:00,0.72,0.2658,0.2653,0,2024-07-25 16:00:40,-0.19
ETHFI/USDT,2024-07-25 12:00:00,0.76,2.047,2.054,1,2024-07-25 16:00:40,0.34
W/USDT,2024-07-25 12:00:00,0.83,0.2823,0.28,0,2024-07-25 16:00:40,-0.81
SAGA/USDT,2024-07-25 12:00:00,0.71,1.2882,1.2704,0,2024-07-25 16:00:40,-1.38
OMNI/USDT,2024-07-25 12:00:00,0.76,10.89,11.24,1,2024-07-25 16:00:40,3.21
ZK/USDT,2024-07-25 12:00:00,0.72,0.1573,0.1578,1,2024-07-25 16:00:40,0.32
ASTR/USDT,2024-07-25 16:00:00,0.72,0.071,0.0701,0,2024-07-25 20:00:58,-1.27
APE/USDT,2024-07-25 16:00:00,0.75,0.748,0.729,0,2024-07-25 20:00:58,-2.54
LDO/USDT,2024-07-25 16:00:00,0.74,1.554,1.497,0,2024-07-25 20:00:58,-3.67
LUNC/USDT,2024-07-25 16:00:00,0.84,8.152e-05,7.93e-05,0,2024-07-25 20:00:58,-2.72
GMX/USDT,2024-07-25 16:00:00,0.79,27.93,28.06,1,2024-07-25 20:00:58,0.47
POLYX/USDT,2024-07-25 16:00:00,0.81,0.2523,0.2482,0,2024-07-25 20:00:58,-1.63
GLM/USDT,2024-07-25 16:00:00,0.76,0.3213,0.3157,0,2024-07-25 20:00:58,-1.74
ARK/USDT,2024-07-25 16:00:00,0.8,0.3522,0.3485,0,2024-07-25 20:00:58,-1.05
BLUR/USDT,2024-07-25 16:00:00,0.8,0.1784,0.1744,0,2024-07-25 20:00:58,-2.24
VANRY/USDT,2024-07-25 16:00:00,0.71,0.1174,0.1149,0,2024-07-25 20:00:58,-2.13
JUP/USDT,2024-07-25 16:00:00,0.7,0.9638,0.939,0,2024-07-25 20:00:58,-2.57
METIS/USDT,2024-07-25 16:00:00,0.85,44.91,44.05,0,2024-07-25 20:00:58,-1.91
BOME/USDT,2024-07-25 16:00:00,0.73,0.008037,0.007755,0,2024-07-25 20:00:58,-3.51
TNSR/USDT,2024-07-25 16:00:00,0.86,0.4638,0.4496,0,2024-07-25 20:00:58,-3.06
REZ/USDT,2024-07-25 16:00:00,0.75,0.062,0.0595,0,2024-07-25 20:00:58,-4.03
IO/USDT,2024-07-25 16:00:00,0.77,2.617,2.595,0,2024-07-25 20:00:58,-0.84
NEO/USDT,2024-07-25 16:00:00,0.73,10.98,10.9,0,2024-07-25 20:00:58,-0.73
QTUM/USDT,2024-07-25 16:00:00,0.75,2.482,2.418,0,2024-07-25 20:00:58,-2.58
ONG/USDT,2024-07-25 16:00:00,0.72,0.3222,0.3165,0,2024-07-25 20:00:58,-1.77
HOT/USDT,2024-07-25 16:00:00,0.76,0.001624,0.001597,0,2024-07-25 20:00:58,-1.66
DASH/USDT,2024-07-25 16:00:00,0.73,25.45,25.08,0,2024-07-25 20:00:58,-1.45
THETA/USDT,2024-07-25 16:00:00,0.77,1.394,1.36,0,2024-07-25 20:00:58,-2.44
ATOM/USDT,2024-07-25 16:00:00,0.7,5.825,5.776,0,2024-07-25 20:00:58,-0.84
DOGE/USDT,2024-07-25 16:00:00,0.72,0.12415,0.12214,0,2024-07-25 20:00:58,-1.62
WIN/USDT,2024-07-25 16:00:00,0.71,8.62e-05,8.58e-05,0,2024-07-25 20:00:58,-0.46
NKN/USDT,2024-07-25 16:00:00,0.82,0.0733,0.0723,0,2024-07-25 20:00:58,-1.36
CTSI/USDT,2024-07-25 16:00:00,0.75,0.1458,0.1434,0,2024-07-25 20:00:58,-1.65
HIVE/USDT,2024-07-25 16:00:00,0.7,0.2115,0.2103,0,2024-07-25 20:00:58,-0.57
CHR/USDT,2024-07-25 16:00:00,0.75,0.2162,0.2128,0,2024-07-25 20:00:58,-1.57
ARDR/USDT,2024-07-25 16:00:00,0.75,0.06795,0.0675,0,2024-07-25 20:00:58,-0.66
KNC/USDT,2024-07-25 16:00:00,0.8,0.5116,0.5008,0,2024-07-25 20:00:58,-2.11
BAL/USDT,2024-07-25 16:00:00,0.72,2.431,2.411,0,2024-07-25 20:00:58,-0.82
BLZ/USDT,2024-07-25 16:00:00,0.74,0.1716,0.1664,0,2024-07-25 20:00:58,-3.03
DOT/USDT,2024-07-25 16:00:00,0.76,5.677,5.641,0,2024-07-25 20:00:58,-0.63
TRB/USDT,2024-07-25 16:00:00,0.86,69.79,68.44,0,2024-07-25 20:00:58,-1.93
NEAR/USDT,2024-07-25 16:00:00,0.81,5.358,5.204,0,2024-07-25 20:00:58,-2.87
CELO/USDT,2024-07-25 16:00:00,0.77,0.5416,0.5259,0,2024-07-25 20:00:58,-2.9
PUNDIX/USDT,2024-07-25 16:00:00,0.7,0.3943,0.3895,0,2024-07-25 20:00:58,-1.22
BAKE/USDT,2024-07-25 16:00:00,0.77,0.2493,0.2396,0,2024-07-25 20:00:58,-3.89
ATA/USDT,2024-07-25 16:00:00,0.75,0.0908,0.0898,0,2024-07-25 20:00:58,-1.1
PHA/USDT,2024-07-25 16:00:00,0.79,0.1203,0.1191,0,2024-07-25 20:00:58,-1.0
C98/USDT,2024-07-25 16:00:00,0.73,0.1422,0.1417,0,2024-07-25 20:00:58,-0.35
CLV/USDT,2024-07-25 16:00:00,0.94,0.04677,0.04645,0,2024-07-25 20:00:58,-0.68
QNT/USDT,2024-07-25 16:00:00,0.7,70.4,70.6,0,2024-07-25 20:00:58,0.28
ELF/USDT,2024-07-25 16:00:00,0.73,0.3824,0.3848,1,2024-07-25 20:00:58,0.63
DYDX/USDT,2024-07-25 16:00:00,0.72,1.239,1.199,0,2024-07-25 20:00:58,-3.23
FRONT/USDT,2024-07-25 16:00:00,0.84,0.821,0.799,0,2024-07-25 20:00:58,-2.68
BICO/USDT,2024-07-25 16:00:00,0.73,0.2877,0.2799,0,2024-07-25 20:00:58,-2.71
SPELL/USDT,2024-07-25 16:00:00,0.8,0.0006236,0.0006149,0,2024-07-25 20:00:58,-1.4
WOO/USDT,2024-07-25 16:00:00,0.82,0.1878,0.1851,0,2024-07-25 20:00:58,-1.44
STRAX/USDT,2024-07-25 20:00:00,0.72,0.0491,0.0496,1,2024-07-26 00:00:33,1.02
CELO/USDT,2024-07-25 20:00:00,0.79,0.5259,0.5374,1,2024-07-26 00:00:33,2.19
RIF/USDT,2024-07-25 20:00:00,0.75,0.0774,0.0795,1,2024-07-26 00:00:33,2.71
CFX/USDT,2024-07-25 20:00:00,0.76,0.1414,0.1466,1,2024-07-26 00:00:33,3.68
PUNDIX/USDT,2024-07-25 20:00:00,0.73,0.3895,0.3995,1,2024-07-26 00:00:33,2.57
BAR/USDT,2024-07-25 20:00:00,0.72,1.851,1.887,1,2024-07-26 00:00:33,1.94
SLP/USDT,2024-07-25 20:00:00,0.85,0.002777,0.002855,1,2024-07-26 00:00:33,2.81
XVG/USDT,2024-07-25 20:00:00,0.83,0.004011,0.004118,1,2024-07-26 00:00:33,2.67
MINA/USDT,2024-07-25 20:00:00,0.75,0.484,0.4959,1,2024-07-26 00:00:33,2.46
