coin,buy_price,buy_date,sell_price,sell_date,previous_close_price,opening_candle_date,profit_percentage,percentage_change,close_reason,candles_passed,last_monitor_date
TROY/USDT,0.001611,2024-07-24 21:13:20,0.0,2024-07-25 00:00:18,0.001629,2024-07-24 00:00:00,-1.68,-2.76,Candles Exceeded,2,2024-07-25 00:00:18
IRIS/USDT,0.01289,2024-07-24 21:14:05,0.01,2024-07-25 00:00:18,0.01308,2024-07-24 00:00:00,-1.09,-2.52,Candles Exceeded,2,2024-07-25 00:00:18
RSR/USDT,0.00525,2024-07-24 21:14:16,0.01,2024-07-25 00:00:18,0.005317,2024-07-24 00:00:00,-0.21,-1.47,Candles Exceeded,2,2024-07-25 00:00:18
NEAR/USDT,5.68,2024-07-24 21:14:43,5.61,2024-07-25 00:00:18,5.763,2024-07-24 00:00:00,-1.2,-2.62,Candles Exceeded,2,2024-07-25 00:00:18
FOR/USDT,0.01317,2024-07-24 21:16:25,0.01,2024-07-25 00:00:18,0.01331,2024-07-24 00:00:00,-2.66,-3.68,Candles Exceeded,2,2024-07-25 00:00:18
YGG/USDT,0.47,2024-07-24 21:16:40,0.46,2024-07-25 00:00:18,0.4751,2024-07-24 00:00:00,-1.55,-2.61,Candles Exceeded,2,2024-07-25 00:00:18
NEXO/USDT,1.205,2024-07-24 21:17:57,1.19,2024-07-25 00:00:18,1.222,2024-07-24 00:00:00,-1.0,-2.37,Candles Exceeded,2,2024-07-25 00:00:18
MINA/USDT,0.514,2024-07-24 21:25:17,0.51,2024-07-25 00:00:18,0.5203,2024-07-24 00:00:00,-0.68,-1.88,Candles Exceeded,2,2024-07-25 00:00:18
ASTR/USDT,0.0722,2024-07-24 21:26:45,0.07,2024-07-25 00:00:18,0.0731,2024-07-24 00:00:00,-0.28,-1.5,Candles Exceeded,2,2024-07-25 00:00:18
LEVER/USDT,0.002197,2024-07-24 21:26:59,0.0,2024-07-25 00:00:18,0.002221,2024-07-24 00:00:00,-0.18,-1.26,Candles Exceeded,2,2024-07-25 00:00:18
STG/USDT,0.3721,2024-07-24 21:27:01,0.37,2024-07-25 00:00:18,0.376,2024-07-24 00:00:00,-0.64,-1.68,Candles Exceeded,2,2024-07-25 00:00:18
CELR/USDT,0.01356,2024-07-24 21:30:37,0.01,2024-07-24 23:59:49,0.01379,2024-07-24 00:00:00,-0.07,-1.74,Candles Exceeded,2,2024-07-24 23:59:49
KEY/USDT,0.005003,2024-07-24 21:31:00,0.01,2024-07-24 21:40:04,0.005119,2024-07-24 00:00:00,2.38,0.06,Profit Reached,1,2024-07-24 21:40:04
KSM/USDT,20.85,2024-07-24 21:32:21,20.83,2024-07-25 00:00:18,21.13,2024-07-24 00:00:00,-0.1,-1.42,Candles Exceeded,2,2024-07-25 00:00:18
UNFI/USDT,3.802,2024-07-24 21:32:52,3.82,2024-07-25 00:00:18,3.852,2024-07-24 00:00:00,0.39,-0.91,Candles Exceeded,2,2024-07-25 00:00:18
CAKE/USDT,1.948,2024-07-24 21:33:19,1.95,2024-07-24 23:59:49,1.98,2024-07-24 00:00:00,0.1,-1.52,Candles Exceeded,2,2024-07-24 23:59:49
BNB/USDT,574.2,2024-07-24 21:38:53,574.9,2024-07-24 23:59:49,581.9,2024-07-24 00:00:00,0.12,-1.2,Candles Exceeded,2,2024-07-24 23:59:49
KEY/USDT,0.005067,2024-07-24 22:31:03,0.01,2024-07-24 23:59:49,0.005119,2024-07-24 00:00:00,-0.04,-1.05,Candles Exceeded,2,2024-07-24 23:59:49
GALA/USDT,0.02351,2024-07-24 22:43:11,0.02,2024-07-24 23:59:49,0.02376,2024-07-24 00:00:00,-0.04,-1.09,Candles Exceeded,2,2024-07-24 23:59:49
WBTC/USDT,65284.27,2024-07-24 22:45:11,65370.66,2024-07-24 23:59:49,65993.81,2024-07-24 00:00:00,0.13,-0.94,Candles Exceeded,2,2024-07-24 23:59:49
JUV/USDT,1.769,2024-07-24 22:58:56,1.77,2024-07-24 23:59:49,1.79,2024-07-24 00:00:00,0.23,-0.95,Candles Exceeded,2,2024-07-24 23:59:49
RARE/USDT,0.0833,2024-07-24 23:00:39,0.08,2024-07-24 23:59:49,0.0843,2024-07-24 00:00:00,-0.24,-1.42,Candles Exceeded,2,2024-07-24 23:59:49
BTC/USDT,65250.0,2024-07-24 23:04:43,65357.88,2024-07-24 23:59:49,65936.01,2024-07-24 00:00:00,0.17,-0.88,Candles Exceeded,2,2024-07-24 23:59:49
NFP/USDT,0.2773,2024-07-24 23:28:10,0.28,2024-07-24 23:59:49,0.2811,2024-07-24 00:00:00,0.61,-0.75,Candles Exceeded,2,2024-07-24 23:59:49
WIN/USDT,8.7e-05,2024-07-24 23:30:35,0.0,2024-07-24 23:59:49,8.79e-05,2024-07-24 00:00:00,0.23,-0.8,Candles Exceeded,2,2024-07-24 23:59:49
RPL/USDT,15.89,2024-07-25 01:06:26,15.75,2024-07-26 00:00:08,16.16,2024-07-25 00:00:00,-0.88,-2.54,Candles Exceeded,2,2024-07-26 00:00:08
PENDLE/USDT,3.693,2024-07-25 01:07:04,3.7,2024-07-26 00:00:08,3.768,2024-07-25 00:00:00,0.11,-1.88,Candles Exceeded,2,2024-07-26 00:00:08
PDA/USDT,0.0613,2024-07-25 01:07:54,0.06,2024-07-25 15:08:44,0.062,2024-07-25 00:00:00,1.31,0.16,Profit Reached,1,2024-07-25 15:08:44
FET/USDT,1.176,2024-07-25 01:09:53,1.22,2024-07-25 09:02:00,1.214,2024-07-25 00:00:00,3.4,0.16,Profit Reached,1,2024-07-25 09:02:00
MBL/USDT,0.002597,2024-07-25 01:11:02,0.0,2024-07-26 00:00:08,0.002662,2024-07-25 00:00:00,-1.0,-3.42,Candles Exceeded,2,2024-07-26 00:00:08
BAL/USDT,2.582,2024-07-25 01:11:36,2.47,2024-07-26 00:00:08,2.636,2024-07-25 00:00:00,-4.3,-6.26,Candles Exceeded,2,2024-07-26 00:00:08
AAVE/USDT,88.29,2024-07-25 01:12:18,90.08,2024-07-25 13:14:22,89.94,2024-07-25 00:00:00,2.03,0.16,Profit Reached,1,2024-07-25 13:14:22
YGG/USDT,0.4495,2024-07-25 01:14:22,0.45,2024-07-26 00:00:08,0.463,2024-07-25 00:00:00,-0.76,-3.65,Candles Exceeded,2,2024-07-26 00:00:08
LDO/USDT,1.567,2024-07-25 01:15:48,1.52,2024-07-26 00:00:08,1.627,2024-07-25 00:00:00,-3.0,-6.58,Candles Exceeded,2,2024-07-26 00:00:08
RDNT/USDT,0.0944,2024-07-25 01:16:31,0.09,2024-07-26 00:00:08,0.0963,2024-07-25 00:00:00,-3.6,-5.5,Candles Exceeded,2,2024-07-26 00:00:08
NTRN/USDT,0.4452,2024-07-25 01:17:00,0.45,2024-07-25 17:02:54,0.4507,2024-07-25 00:00:00,1.26,0.02,Profit Reached,1,2024-07-25 17:02:54
NFP/USDT,0.2714,2024-07-25 01:17:19,0.27,2024-07-26 00:00:08,0.2791,2024-07-25 00:00:00,0.33,-2.44,Candles Exceeded,2,2024-07-26 00:00:08
AEVO/USDT,0.486,2024-07-25 01:17:39,0.46,2024-07-26 00:00:08,0.498,2024-07-25 00:00:00,-4.53,-6.83,Candles Exceeded,2,2024-07-26 00:00:08
MLN/USDT,18.15,2024-07-25 01:23:21,18.39,2024-07-25 08:37:08,18.36,2024-07-25 00:00:00,1.32,0.16,Profit Reached,1,2024-07-25 08:37:08
ADX/USDT,0.1585,2024-07-25 01:24:10,0.16,2024-07-25 16:35:20,0.1611,2024-07-25 00:00:00,1.7,0.06,Profit Reached,1,2024-07-25 16:35:20
FET/USDT,1.201,2024-07-25 09:52:13,1.22,2024-07-25 14:38:38,1.214,2024-07-25 00:00:00,1.17,0.08,Profit Reached,1,2024-07-25 14:38:38
AAVE/USDT,88.87,2024-07-25 13:26:55,90.12,2024-07-25 13:29:10,89.94,2024-07-25 00:00:00,1.41,0.2,Profit Reached,1,2024-07-25 13:29:10
FET/USDT,1.197,2024-07-25 15:34:37,1.2,2024-07-26 00:00:08,1.214,2024-07-25 00:00:00,0.0,-1.4,Candles Exceeded,2,2024-07-26 00:00:08
NTRN/USDT,0.445,2024-07-25 18:38:31,0.45,2024-07-25 21:47:03,0.4507,2024-07-25 00:00:00,1.3,0.02,Profit Reached,1,2024-07-25 21:47:03
PDA/USDT,0.0611,2024-07-25 18:48:24,0.06,2024-07-25 21:03:15,0.062,2024-07-25 00:00:00,1.64,0.16,Profit Reached,1,2024-07-25 21:03:15
MLN/USDT,18.04,2024-07-25 19:12:43,18.37,2024-07-25 21:03:02,18.36,2024-07-25 00:00:00,1.83,0.05,Profit Reached,1,2024-07-25 21:03:02
NTRN/USDT,0.45,2024-07-26 00:32:52,0.46,2024-07-26 02:25:54,0.455,2024-07-26 00:00:00,1.13,0.02,Profit Reached,1,2024-07-26 02:25:54
ADX/USDT,0.1655,2024-07-26 03:41:17,0.17,2024-07-27 00:00:07,0.1672,2024-07-26 00:00:00,0.18,-0.84,Candles Exceeded,2,2024-07-27 00:00:07
XNO/USDT,0.885,2024-07-26 13:12:07,0.9,2024-07-26 13:56:31,0.894,2024-07-26 00:00:00,1.13,0.11,Profit Reached,1,2024-07-26 13:56:31
GLM/USDT,0.3434,2024-07-27 00:10:22,0.35,2024-07-27 13:14:45,0.3472,2024-07-27 00:00:00,1.19,0.09,Profit Reached,1,2024-07-27 13:14:45
IQ/USDT,0.006407,2024-07-27 00:11:00,0.0,,0.006484,2024-07-27 00:00:00,0.52,-0.68,,1,2024-07-27 18:04:44
DAR/USDT,0.17941,2024-07-27 00:18:19,0.18,2024-07-27 03:23:21,0.18163,2024-07-27 00:00:00,1.42,0.18,Profit Reached,1,2024-07-27 03:23:21
PUNDIX/USDT,0.435,2024-07-27 00:35:59,0.44,2024-07-27 01:46:53,0.4403,2024-07-27 00:00:00,1.31,0.09,Profit Reached,1,2024-07-27 01:46:53
USTC/USDT,0.0199,2024-07-27 01:07:20,0.02,2024-07-27 13:13:38,0.02014,2024-07-27 00:00:00,1.26,0.05,Profit Reached,1,2024-07-27 13:13:38
STORJ/USDT,0.3779,2024-07-27 01:12:11,0.38,2024-07-27 02:51:55,0.382,2024-07-27 00:00:00,1.11,0.03,Profit Reached,1,2024-07-27 02:51:55
CKB/USDT,0.01233,2024-07-27 01:13:30,0.01,2024-07-27 07:03:08,0.012475,2024-07-27 00:00:00,1.18,0.01,Profit Reached,1,2024-07-27 07:03:08
FLOW/USDT,0.667,2024-07-27 01:14:29,0.68,2024-07-27 07:34:41,0.675,2024-07-27 00:00:00,1.35,0.15,Profit Reached,1,2024-07-27 07:34:41
FRONT/USDT,0.862,2024-07-27 01:15:04,0.87,2024-07-27 07:31:12,0.871,2024-07-27 00:00:00,1.16,0.11,Profit Reached,1,2024-07-27 07:31:12
HIGH/USDT,1.653,2024-07-27 01:15:42,1.68,2024-07-27 06:47:48,1.674,2024-07-27 00:00:00,1.33,0.06,Profit Reached,1,2024-07-27 06:47:48
ORDI/USDT,38.45,2024-07-27 01:17:34,38.88,2024-07-27 05:21:44,38.87,2024-07-27 00:00:00,1.12,0.03,Profit Reached,1,2024-07-27 05:21:44
PIXEL/USDT,0.1984,2024-07-27 01:18:01,0.2,2024-07-27 06:41:37,0.2006,2024-07-27 00:00:00,1.16,0.05,Profit Reached,1,2024-07-27 06:41:37
COS/USDT,0.007999,2024-07-27 01:20:29,0.01,2024-07-27 13:36:42,0.008081,2024-07-27 00:00:00,1.04,0.01,Profit Reached,1,2024-07-27 13:36:42
ILV/USDT,67.03,2024-07-27 01:24:21,0.0,,67.83,2024-07-27 00:00:00,-13.26,-14.29,,1,2024-07-27 18:04:44
RLC/USDT,1.792,2024-07-27 01:30:12,1.81,2024-07-27 07:05:08,1.811,2024-07-27 00:00:00,1.12,0.06,Profit Reached,1,2024-07-27 07:05:08
LUNA/USDT,0.4116,2024-07-27 01:31:13,0.42,2024-07-27 07:35:24,0.4159,2024-07-27 00:00:00,1.09,0.05,Profit Reached,1,2024-07-27 07:35:24
T/USDT,0.02306,2024-07-27 01:43:51,0.02,2024-07-27 03:00:29,0.0233,2024-07-27 00:00:00,1.08,0.04,Profit Reached,1,2024-07-27 03:00:29
WRX/USDT,0.1262,2024-07-27 01:48:45,0.13,2024-07-27 02:39:02,0.1275,2024-07-27 00:00:00,1.11,0.08,Profit Reached,1,2024-07-27 02:39:02
SC/USDT,0.005261,2024-07-27 01:49:09,0.01,2024-07-27 08:01:44,0.005316,2024-07-27 00:00:00,1.18,0.13,Profit Reached,1,2024-07-27 08:01:44
LQTY/USDT,0.793,2024-07-27 01:53:45,0.8,2024-07-27 10:05:28,0.802,2024-07-27 00:00:00,1.26,0.12,Profit Reached,1,2024-07-27 10:05:28
CLV/USDT,0.04962,2024-07-27 02:00:43,0.05,2024-07-27 13:11:31,0.05017,2024-07-27 00:00:00,1.19,0.08,Profit Reached,1,2024-07-27 13:11:31
KP3R/USDT,54.55,2024-07-27 02:01:33,55.21,2024-07-27 07:10:33,55.19,2024-07-27 00:00:00,1.21,0.04,Profit Reached,1,2024-07-27 07:10:33
PEPE/USDT,1.187e-05,2024-07-27 02:03:14,0.0,2024-07-27 02:54:25,1.202e-05,2024-07-27 00:00:00,1.35,0.08,Profit Reached,1,2024-07-27 02:54:25
COMBO/USDT,0.5135,2024-07-27 02:03:19,0.52,2024-07-27 03:56:50,0.5191,2024-07-27 00:00:00,1.32,0.23,Profit Reached,1,2024-07-27 03:56:50
VANRY/USDT,0.1254,2024-07-27 02:03:45,0.13,2024-07-27 13:43:28,0.1269,2024-07-27 00:00:00,1.28,0.08,Profit Reached,1,2024-07-27 13:43:28
RONIN/USDT,2.053,2024-07-27 02:04:03,2.08,2024-07-27 05:21:44,2.074,2024-07-27 00:00:00,1.07,0.05,Profit Reached,1,2024-07-27 05:21:44
BNT/USDT,0.5955,2024-07-27 02:07:05,0.6,2024-07-27 07:27:20,0.6017,2024-07-27 00:00:00,1.09,0.05,Profit Reached,1,2024-07-27 07:27:20
TLM/USDT,0.01193,2024-07-27 02:09:18,0.01,2024-07-27 03:01:18,0.01208,2024-07-27 00:00:00,1.34,0.08,Profit Reached,1,2024-07-27 03:01:18
YGG/USDT,0.4729,2024-07-27 02:10:15,0.48,2024-07-27 02:24:07,0.4781,2024-07-27 00:00:00,1.12,0.02,Profit Reached,1,2024-07-27 02:24:07
FIRO/USDT,1.303,2024-07-27 03:11:52,1.32,2024-07-27 05:37:38,1.322,2024-07-27 00:00:00,1.53,0.08,Profit Reached,1,2024-07-27 05:37:38
YFI/USDT,5759.0,2024-07-27 03:19:39,5826.0,2024-07-27 12:11:10,5824.0,2024-07-27 00:00:00,1.16,0.03,Profit Reached,1,2024-07-27 12:11:10
ATA/USDT,0.0961,2024-07-27 03:48:42,0.1,2024-07-27 12:49:58,0.0971,2024-07-27 00:00:00,1.14,0.1,Profit Reached,1,2024-07-27 12:49:58
VGX/USDT,0.0741,2024-07-27 06:05:20,0.0,,0.0749,2024-07-27 00:00:00,-1.89,-2.94,,1,2024-07-27 18:04:44
FIRO/USDT,1.307,2024-07-27 06:49:05,0.0,,1.322,2024-07-27 00:00:00,-1.68,-2.8,,1,2024-07-27 18:04:44
RARE/USDT,0.085,2024-07-27 07:45:45,0.0,,0.0859,2024-07-27 00:00:00,-0.47,-1.51,,1,2024-07-27 18:04:44
WRX/USDT,0.126,2024-07-27 08:00:52,0.13,2024-07-27 13:46:28,0.1275,2024-07-27 00:00:00,4.84,3.61,Profit Reached,1,2024-07-27 13:46:28
MOVR/USDT,10.905,2024-07-27 08:50:27,0.0,,11.025,2024-07-27 00:00:00,-0.86,-1.94,,1,2024-07-27 18:04:44
FRONT/USDT,0.862,2024-07-27 10:12:58,0.87,2024-07-27 13:14:59,0.871,2024-07-27 00:00:00,1.28,0.23,Profit Reached,1,2024-07-27 13:14:59
FLOW/USDT,0.668,2024-07-27 10:21:38,0.68,2024-07-27 13:14:59,0.675,2024-07-27 00:00:00,1.2,0.15,Profit Reached,1,2024-07-27 13:14:59
NKN/USDT,0.0779,2024-07-27 11:13:38,0.08,2024-07-27 13:16:05,0.0787,2024-07-27 00:00:00,1.16,0.13,Profit Reached,1,2024-07-27 13:16:05
RLC/USDT,1.791,2024-07-27 11:13:44,1.81,2024-07-27 13:10:17,1.811,2024-07-27 00:00:00,1.17,0.06,Profit Reached,1,2024-07-27 13:10:17
LUNA/USDT,0.4111,2024-07-27 11:14:43,0.42,2024-07-27 13:13:24,0.4159,2024-07-27 00:00:00,1.19,0.02,Profit Reached,1,2024-07-27 13:13:24
WRX/USDT,0.126,2024-07-27 14:08:54,0.0,,0.1275,2024-07-27 00:00:00,-1.75,-2.9,,1,2024-07-27 18:04:44
LTO/USDT,0.121,2024-07-27 14:27:44,0.0,,0.1224,2024-07-27 00:00:00,-0.5,-1.63,,1,2024-07-27 18:04:44
GLM/USDT,0.3436,2024-07-27 14:51:32,0.0,,0.3472,2024-07-27 00:00:00,0.03,-1.01,,1,2024-07-27 18:04:44
VANRY/USDT,0.1248,2024-07-27 15:11:07,0.0,,0.1269,2024-07-27 00:00:00,0.48,-1.18,,1,2024-07-27 18:04:44
DYM/USDT,1.681,2024-07-27 15:11:26,0.0,,1.71,2024-07-27 00:00:00,0.12,-1.58,,1,2024-07-27 18:04:44
RLC/USDT,1.79,2024-07-27 15:14:19,0.0,,1.811,2024-07-27 00:00:00,-1.28,-2.43,,1,2024-07-27 18:04:44
ATA/USDT,0.096,2024-07-27 15:17:07,0.0,,0.0971,2024-07-27 00:00:00,-0.31,-1.44,,1,2024-07-27 18:04:44
FLOW/USDT,0.668,2024-07-27 15:17:21,0.68,2024-07-27 17:04:51,0.675,2024-07-27 00:00:00,1.2,0.15,Profit Reached,1,2024-07-27 17:04:51
FRONT/USDT,0.862,2024-07-27 15:27:06,0.0,,0.871,2024-07-27 00:00:00,-1.04,-2.07,,1,2024-07-27 18:04:44
USTC/USDT,0.01991,2024-07-27 15:28:50,0.0,,0.02014,2024-07-27 00:00:00,0.35,-0.79,,1,2024-07-27 18:04:44
LUNA/USDT,0.4111,2024-07-27 15:33:50,0.0,,0.4159,2024-07-27 00:00:00,-0.44,-1.59,,1,2024-07-27 18:04:44
FLM/USDT,0.0671,2024-07-27 15:34:12,0.0,,0.0679,2024-07-27 00:00:00,-0.3,-1.47,,1,2024-07-27 18:04:44
KP3R/USDT,54.59,2024-07-27 15:36:37,0.0,,55.19,2024-07-27 00:00:00,-0.51,-1.59,,1,2024-07-27 18:04:44
LQTY/USDT,0.791,2024-07-27 15:38:00,0.8,2024-07-27 17:24:58,0.802,2024-07-27 00:00:00,1.52,0.12,Profit Reached,1,2024-07-27 17:24:58
ARPA/USDT,0.04125,2024-07-27 15:41:58,0.0,,0.04174,2024-07-27 00:00:00,0.46,-0.72,,1,2024-07-27 18:04:44
DAR/USDT,0.17977,2024-07-27 15:45:40,0.0,,0.18163,2024-07-27 00:00:00,0.29,-0.74,,1,2024-07-27 18:04:44
LUNC/USDT,8.455e-05,2024-07-27 15:46:46,0.0,2024-07-27 16:04:29,8.546e-05,2024-07-27 00:00:00,1.21,0.13,Profit Reached,1,2024-07-27 16:04:29
COMBO/USDT,0.5124,2024-07-27 15:47:31,0.52,2024-07-27 17:22:31,0.5191,2024-07-27 00:00:00,1.41,0.1,Profit Reached,1,2024-07-27 17:22:31
RONIN/USDT,2.039,2024-07-27 15:48:14,0.0,,2.074,2024-07-27 00:00:00,0.1,-1.59,,1,2024-07-27 18:04:44
PIXEL/USDT,0.198,2024-07-27 15:48:16,0.0,,0.2006,2024-07-27 00:00:00,-0.05,-1.35,,1,2024-07-27 18:04:44
COS/USDT,0.007998,2024-07-27 15:50:43,0.0,,0.008081,2024-07-27 00:00:00,-0.15,-1.18,,1,2024-07-27 18:04:44
PSG/USDT,2.749,2024-07-27 15:52:53,0.0,,2.78,2024-07-27 00:00:00,0.25,-0.86,,1,2024-07-27 18:04:44
CKB/USDT,0.012312,2024-07-27 16:10:53,0.0,,0.012475,2024-07-27 00:00:00,-0.17,-1.47,,1,2024-07-27 18:04:44
HIGH/USDT,1.656,2024-07-27 16:12:52,1.68,2024-07-27 16:41:47,1.674,2024-07-27 00:00:00,1.15,0.06,Profit Reached,1,2024-07-27 16:41:47
AI/USDT,0.537,2024-07-27 16:14:53,0.55,2024-07-27 16:26:11,0.544,2024-07-27 00:00:00,1.49,0.18,Profit Reached,1,2024-07-27 16:26:11
TROY/USDT,0.001637,2024-07-27 16:17:53,0.0,,0.00166,2024-07-27 00:00:00,0.49,-0.9,,1,2024-07-27 18:04:44
UTK/USDT,0.04872,2024-07-27 16:19:10,0.0,,0.04927,2024-07-27 00:00:00,-0.41,-1.52,,1,2024-07-27 18:04:44
HIGH/USDT,1.65,2024-07-27 16:57:02,0.0,,1.674,2024-07-27 00:00:00,0.24,-1.19,,1,2024-07-27 18:04:44
DOGE/USDT,0.13271,2024-07-27 17:01:33,0.0,,0.13419,2024-07-27 00:00:00,-0.09,-1.19,,1,2024-07-27 18:04:44
NKN/USDT,0.0778,2024-07-27 17:01:56,0.0,,0.0787,2024-07-27 00:00:00,0.0,-1.14,,1,2024-07-27 18:04:44
ICP/USDT,9.601,2024-07-27 17:39:48,0.0,,9.71,2024-07-27 00:00:00,0.06,-1.06,,1,2024-07-27 18:04:44
PEPE/USDT,1.189e-05,2024-07-27 18:00:20,0.0,,1.202e-05,2024-07-27 00:00:00,0.5,-0.58,,1,2024-07-27 18:04:44
